company_name,founding_year,vc_backed_binary,start_date,exit_date,exit_type,source,tags,team_size,country,adjusted_start,end_date,event,time_years
Resource Capital Corp,2005,0,2005-01-01,2006-02-06,IPO,Jay_Ritter,,,,2005-01-01,2006-02-06,1,1.0978781656399725
Crocs Inc,1999,1,2000-01-01,2006-02-07,IPO,Jay_Ritter,,,,2000-01-01,2006-02-07,1,6.102669404517454
NightHawk Radiology Holdings,2001,1,2002-01-01,2006-02-08,IPO,Jay_Ritter,,,,2002-01-01,2006-02-08,1,4.1040383299110195
Acorda Therapeutics Inc,1995,1,1996-01-01,2006-02-09,IPO,Jay_Ritter,,,,1996-01-01,2006-02-09,1,10.108145106091717
Magellan Midstream Holdings LP,2001,0,2002-01-01,2006-02-09,IPO,Jay_Ritter,,,,2002-01-01,2006-02-09,1,4.1067761806981515
Global Logistics Acquisition,2005,0,2006-01-01,2006-02-15,IPO,Jay_Ritter,,,,2006-01-01,2006-02-15,1,0.12320328542094455
Liquidity Services Inc,1999,1,2000-01-01,2006-02-22,IPO,Jay_Ritter,,,,2000-01-01,2006-02-22,1,6.143737166324435
Grupo Aeroportuario Pacifico,1998,0,1999-01-01,2006-02-23,IPO,Jay_Ritter,,,,1999-01-01,2006-02-23,1,7.145790554414784
Grubb & Ellis Realty Advisors,2005,0,2006-01-01,2006-02-27,IPO,Jay_Ritter,,,,2006-01-01,2006-02-27,1,0.15605749486652978
Oracle Healthcare Acquisition,2005,0,2006-01-01,2006-03-02,IPO,Jay_Ritter,,,,2006-01-01,2006-03-02,1,0.16427104722792607
Alexza Pharmaceuticals Inc,2000,1,2000-01-01,2006-03-08,IPO,Jay_Ritter,,,,2000-01-01,2006-03-08,1,6.182067077344285
Good Harbor Partners Acq Corp,2005,0,2006-01-01,2006-03-08,IPO,Jay_Ritter,,,,2006-01-01,2006-03-08,1,0.1806981519507187
Acquicor Technology Inc,2006,0,2006-01-01,2006-03-15,IPO,Jay_Ritter,,,,2006-01-01,2006-03-15,1,0.1998631074606434
Echo Healthcare Acquisition,2005,0,2006-01-01,2006-03-17,IPO,Jay_Ritter,,,,2006-01-01,2006-03-17,1,0.2053388090349076
Nextest Systems Corp,1997,1,1997-01-01,2006-03-21,IPO,Jay_Ritter,,,,1997-01-01,2006-03-21,1,9.215605749486652
Global Traffic Network Inc,1997,0,1998-01-01,2006-03-23,IPO,Jay_Ritter,,,,1998-01-01,2006-03-23,1,8.2217659137577
China GrenTech Corp Ltd,1999,1,2000-01-01,2006-03-29,IPO,Jay_Ritter,,,,2000-01-01,2006-03-29,1,6.239561943874059
Himax Technologies Inc,2001,0,2002-01-01,2006-03-30,IPO,Jay_Ritter,,,,2002-01-01,2006-03-30,1,4.240930869267625
Phoenix India Acquisition Corp,2005,0,2006-01-01,2006-03-30,IPO,Jay_Ritter,,,,2006-01-01,2006-03-30,1,0.24093086926762491
Visicu Inc,1998,1,1999-01-01,2006-04-04,IPO,Jay_Ritter,,,,1999-01-01,2006-04-04,1,7.255304585900069
Castle Brands Inc,1998,0,1999-01-01,2006-04-05,IPO,Jay_Ritter,,,,1999-01-01,2006-04-05,1,7.258042436687201
General Finance Corp,2005,0,2006-01-01,2006-04-05,IPO,Jay_Ritter,,,,2006-01-01,2006-04-05,1,0.25735797399041754
Omega Navigation Enterprises,2005,0,2006-01-01,2006-04-07,IPO,Jay_Ritter,,,,2006-01-01,2006-04-07,1,0.26283367556468173
Jaguar Acquisition,2005,0,2006-01-01,2006-04-10,IPO,Jay_Ritter,,,,2006-01-01,2006-04-10,1,0.27104722792607805
Targacept Inc,1997,1,1998-01-01,2006-04-11,IPO,Jay_Ritter,,,,1998-01-01,2006-04-11,1,8.27378507871321
Vanda Pharmaceuticals Inc,2003,1,2004-01-01,2006-04-12,IPO,Jay_Ritter,,,,2004-01-01,2006-04-12,1,2.2778918548939084
Global Services Partners Acq,2005,0,2006-01-01,2006-04-18,IPO,Jay_Ritter,,,,2006-01-01,2006-04-18,1,0.2929500342231348
Complete Production Svcs Inc,2001,0,2002-01-01,2006-04-20,IPO,Jay_Ritter,,,,2002-01-01,2006-04-20,1,4.298425735797399
Omrix Biopharmaceuticals Inc,1995,1,2005-03-31,2006-04-20,IPO,Jay_Ritter,,,,2005-03-31,2006-04-20,1,1.054072553045859
Shanghai Century Acquisition,2005,0,2006-01-01,2006-04-25,IPO,Jay_Ritter,,,,2006-01-01,2006-04-25,1,0.31211498973305957
American Mold Guard Inc,2003,0,2004-01-01,2006-04-26,IPO,Jay_Ritter,,,,2004-01-01,2006-04-26,1,2.316221765913758
RAM Holdings Ltd,1998,0,1998-01-01,2006-04-27,IPO,Jay_Ritter,,,,1998-01-01,2006-04-27,1,8.317590691307323
Delek US Holdings Inc,2001,0,2002-01-01,2006-05-03,IPO,Jay_Ritter,,,,2002-01-01,2006-05-03,1,4.334017796030117
Northstar Neuroscience Inc,1999,1,2000-01-01,2006-05-04,IPO,Jay_Ritter,,,,2000-01-01,2006-05-04,1,6.338124572210814
Novacea Inc,2001,1,2002-01-01,2006-05-09,IPO,Jay_Ritter,,,,2002-01-01,2006-05-09,1,4.350444900752909
Ascend Acquisition Corp,2005,0,2005-01-01,2006-05-11,IPO,Jay_Ritter,,,,2005-01-01,2006-05-11,1,1.3552361396303902
Basin Water Inc,1999,1,2000-01-01,2006-05-11,IPO,Jay_Ritter,,,,2000-01-01,2006-05-11,1,6.357289527720739
BioMimetic Therapeutics Inc,1999,1,2000-01-01,2006-05-12,IPO,Jay_Ritter,,,,2000-01-01,2006-05-12,1,6.360027378507871
Restore Medical Inc,1999,1,2000-01-01,2006-05-16,IPO,Jay_Ritter,,,,2000-01-01,2006-05-16,1,6.3709787816564
Penson Worldwide Inc,1995,1,1996-01-01,2006-05-17,IPO,Jay_Ritter,,,,1996-01-01,2006-05-17,1,10.373716632443532
Darwin Professional,2003,0,2004-01-01,2006-05-18,IPO,Jay_Ritter,,,,2004-01-01,2006-05-18,1,2.3764544832306638
Vonage Hldgs Corp,2000,1,2001-01-01,2006-05-23,IPO,Jay_Ritter,,,,2001-01-01,2006-05-23,1,5.388090349075975
HD Partners Acquisition Corp,2005,0,2006-01-01,2006-06-04,IPO,Jay_Ritter,,,,2006-01-01,2006-06-04,1,0.4216290212183436
Affinity Media International,2005,0,2006-01-01,2006-06-05,IPO,Jay_Ritter,,,,2006-01-01,2006-06-05,1,0.4243668720054757
LoopNet Inc,1997,1,1997-01-01,2006-06-06,IPO,Jay_Ritter,,,,1997-01-01,2006-06-06,1,9.426420260095824
Verasun Energy Corp,2001,0,2002-01-01,2006-06-13,IPO,Jay_Ritter,,,,2002-01-01,2006-06-13,1,4.446269678302532
Volcano Corp,2000,1,2001-01-01,2006-06-14,IPO,Jay_Ritter,,,,2001-01-01,2006-06-14,1,5.448323066392882
Synchronoss Technologies Inc,2000,1,2001-01-01,2006-06-15,IPO,Jay_Ritter,,,,2001-01-01,2006-06-15,1,5.451060917180014
Techwell Inc,1997,1,1998-01-01,2006-06-21,IPO,Jay_Ritter,,,,1998-01-01,2006-06-21,1,8.46817248459959
"Home Bancshares Inc,Conway,AR",1998,0,1999-01-01,2006-06-22,IPO,Jay_Ritter,,,,1999-01-01,2006-06-22,1,7.471594798083505
Highland Credit Strategies,2006,0,2006-01-01,2006-06-23,IPO,Jay_Ritter,,,,2006-01-01,2006-06-23,1,0.4736481861738535
Omniture Inc,1996,1,1996-01-01,2006-06-27,IPO,Jay_Ritter,,,,1996-01-01,2006-06-27,1,10.485968514715948
Replidyne Inc,2000,1,2001-01-01,2006-06-27,IPO,Jay_Ritter,,,,2001-01-01,2006-06-27,1,5.4839151266255985
GMarket Inc,2000,1,2001-01-01,2006-06-28,IPO,Jay_Ritter,,,,2001-01-01,2006-06-28,1,5.486652977412731
Ascent Solar Technologies Inc,2005,0,2005-01-01,2006-07-10,IPO,Jay_Ritter,,,,2005-01-01,2006-07-10,1,1.5195071868583163
Allied World Assurance,2001,0,2002-01-01,2006-07-11,IPO,Jay_Ritter,,,,2002-01-01,2006-07-11,1,4.522929500342231
Valero GP Holdings Inc,2000,0,2001-01-01,2006-07-13,IPO,Jay_Ritter,,,,2001-01-01,2006-07-13,1,5.5277207392197125
Atlas Pipeline Holdings LP,2000,0,2001-01-01,2006-07-20,IPO,Jay_Ritter,,,,2001-01-01,2006-07-20,1,5.546885694729637
Cleveland Biolabs Inc,2003,1,2004-01-01,2006-07-20,IPO,Jay_Ritter,,,,2004-01-01,2006-07-20,1,2.5489390828199863
WNS(Holdings)Ltd,1996,1,1997-01-01,2006-07-25,IPO,Jay_Ritter,,,,1997-01-01,2006-07-25,1,9.560574948665298
Crystal River Capital Inc,2005,0,2006-01-01,2006-07-27,IPO,Jay_Ritter,,,,2006-01-01,2006-07-27,1,0.5667351129363449
Security Capital Assurance Ltd,1999,0,2000-01-01,2006-08-01,IPO,Jay_Ritter,,,,2000-01-01,2006-08-01,1,6.581793292265571
Buckeye GP Holdings LP,2006,0,2006-01-01,2006-08-03,IPO,Jay_Ritter,,,,2006-01-01,2006-08-03,1,0.5859000684462696
Aircastle Ltd,2004,0,2005-01-01,2006-08-07,IPO,Jay_Ritter,,,,2005-01-01,2006-08-07,1,1.596167008898015
Evercore Partners Inc,1996,0,1997-01-01,2006-08-10,IPO,Jay_Ritter,,,,1997-01-01,2006-08-10,1,9.604380561259411
InnerWorkings Inc,2001,1,2005-04-18,2006-08-15,IPO,Jay_Ritter,,,,2005-04-18,2006-08-15,1,1.325119780971937
Marathon Acquisition,2006,0,2006-01-01,2006-08-24,IPO,Jay_Ritter,,,,2006-01-01,2006-08-24,1,0.6433949349760438
Riverbed Technology Inc,2002,1,2003-01-01,2006-09-20,IPO,Jay_Ritter,,,,2003-01-01,2006-09-20,1,3.7180013689253935
DivX Inc,2000,1,2000-09-01,2006-09-21,IPO,Jay_Ritter,,,,2000-09-01,2006-09-21,1,6.053388090349076
CBRE Realty Finance,2005,0,2006-01-01,2006-09-27,IPO,Jay_Ritter,,,,2006-01-01,2006-09-27,1,0.7364818617385352
Shutterfly Inc,1999,1,2000-01-01,2006-09-29,IPO,Jay_Ritter,,,,2000-01-01,2006-09-29,1,6.743326488706366
Rhapsody Acquisition Corp,2006,0,2006-01-01,2006-10-03,IPO,Jay_Ritter,,,,2006-01-01,2006-10-03,1,0.7529089664613279
Acme Packet Inc,2000,1,2001-01-01,2006-10-12,IPO,Jay_Ritter,,,,2001-01-01,2006-10-12,1,5.776865160848733
EHealth Inc,1997,1,1998-01-01,2006-10-12,IPO,Jay_Ritter,,,,1998-01-01,2006-10-12,1,8.777549623545516
Universal Compression Partners,2006,0,2006-01-01,2006-10-16,IPO,Jay_Ritter,,,,2006-01-01,2006-10-16,1,0.7885010266940452
Trubion Pharmaceuticals Inc,1999,1,2000-01-01,2006-10-17,IPO,Jay_Ritter,,,,2000-01-01,2006-10-17,1,6.792607802874743
ExlService Holdings Inc,1999,1,2000-01-01,2006-10-19,IPO,Jay_Ritter,,,,2000-01-01,2006-10-19,1,6.798083504449007
Granahan McCourt Acquisition,2006,0,2006-01-01,2006-10-19,IPO,Jay_Ritter,,,,2006-01-01,2006-10-19,1,0.7967145790554415
Cadence Pharmaceuticals Inc,2004,1,2005-01-01,2006-10-24,IPO,Jay_Ritter,,,,2005-01-01,2006-10-24,1,1.809719370294319
Eagle Rock Energy LP,2002,0,2003-01-01,2006-10-24,IPO,Jay_Ritter,,,,2003-01-01,2006-10-24,1,3.811088295687885
GateHouse Media Inc,1997,0,1998-01-01,2006-10-24,IPO,Jay_Ritter,,,,1998-01-01,2006-10-24,1,8.810403832991103
Achillion Pharmaceuticals Inc,1998,1,1998-01-01,2006-10-25,IPO,Jay_Ritter,,,,1998-01-01,2006-10-25,1,8.813141683778234
Home Inns & Hotels Management,2001,0,2002-01-01,2006-10-25,IPO,Jay_Ritter,,,,2002-01-01,2006-10-25,1,4.813141683778234
Optium Corp,2000,1,2001-01-01,2006-10-26,IPO,Jay_Ritter,,,,2001-01-01,2006-10-26,1,5.815195071868583
Debt Resolve Inc,1997,0,1997-01-01,2006-11-01,IPO,Jay_Ritter,,,,1997-01-01,2006-11-01,1,9.831622176591376
Catalyst Pharmaceutical,2002,0,2003-01-01,2006-11-07,IPO,Jay_Ritter,,,,2003-01-01,2006-11-07,1,3.8494182067077345
Canadian Solar Inc,2001,0,2002-01-01,2006-11-08,IPO,Jay_Ritter,,,,2002-01-01,2006-11-08,1,4.851471594798084
ACA Capital Holdings Inc,1997,0,1998-01-01,2006-11-09,IPO,Jay_Ritter,,,,1998-01-01,2006-11-09,1,8.854209445585216
Thermage Inc,1996,1,1997-01-01,2006-11-09,IPO,Jay_Ritter,,,,1997-01-01,2006-11-09,1,9.853524982888432
Emergent BioSolutions Inc,1998,1,1999-01-01,2006-11-14,IPO,Jay_Ritter,,,,1999-01-01,2006-11-14,1,7.868583162217659
Allot Communications Inc,1996,1,1997-01-01,2006-11-15,IPO,Jay_Ritter,,,,1997-01-01,2006-11-15,1,9.869952087611225
Constellation Energy Partners,2005,0,2006-01-01,2006-11-15,IPO,Jay_Ritter,,,,2006-01-01,2006-11-15,1,0.8706365503080082
Hansen Medical Inc,2002,1,2002-01-01,2006-11-15,IPO,Jay_Ritter,,,,2002-01-01,2006-11-15,1,4.870636550308008
First Solar Inc,1999,0,1999-01-01,2006-11-16,IPO,Jay_Ritter,,,,1999-01-01,2006-11-16,1,7.874058863791923
AerCap Holdings,1995,0,1996-01-01,2006-11-21,IPO,Jay_Ritter,,,,1996-01-01,2006-11-21,1,10.888432580424366
Ronin Wireless Technologies,2000,0,2001-01-01,2006-11-28,IPO,Jay_Ritter,,,,2001-01-01,2006-11-28,1,5.905544147843942
Gp Aeroportuario del Centro No,1998,0,1999-01-01,2006-11-29,IPO,Jay_Ritter,,,,1999-01-01,2006-11-29,1,7.909650924024641
Netlist,2000,0,2000-01-01,2006-11-30,IPO,Jay_Ritter,,,,2000-01-01,2006-11-30,1,6.913073237508556
Aegean Marine Petroleum Ntwrk,1995,0,1996-01-01,2006-12-08,IPO,Jay_Ritter,,,,1996-01-01,2006-12-08,1,10.934976043805612
Allegiant Travel Company,1997,0,1998-01-01,2006-12-08,IPO,Jay_Ritter,,,,1998-01-01,2006-12-08,1,8.933607118412047
Heelys,2000,1,2001-01-01,2006-12-08,IPO,Jay_Ritter,,,,2001-01-01,2006-12-08,1,5.932922655715264
DCT Industrial,2002,0,2003-01-01,2006-12-13,IPO,Jay_Ritter,,,,2003-01-01,2006-12-13,1,3.9479808350444903
Guidance Software,1997,0,1997-01-01,2006-12-13,IPO,Jay_Ritter,,,,1997-01-01,2006-12-13,1,9.946611909650924
Genesis Lease,2006,0,2006-01-01,2006-12-14,IPO,Jay_Ritter,,,,2006-01-01,2006-12-14,1,0.9500342231348392
NewStar Financial,2004,0,2005-01-01,2006-12-14,IPO,Jay_Ritter,,,,2005-01-01,2006-12-14,1,1.949349760438056
Teekay Offshore Partners L.P.,2006,0,2006-01-01,2006-12-14,IPO,Jay_Ritter,,,,2006-01-01,2006-12-14,1,0.9500342231348392
WSB Financial Group,1999,0,2000-01-01,2006-12-14,IPO,Jay_Ritter,,,,2000-01-01,2006-12-14,1,6.951403148528406
Isilon Systems,2001,1,2002-01-01,2006-12-15,IPO,Jay_Ritter,,,,2002-01-01,2006-12-15,1,4.952772073921971
U.S. BioEnergy,2004,0,2005-01-01,2006-12-15,IPO,Jay_Ritter,,,,2005-01-01,2006-12-15,1,1.9520876112251881
Fuwei Films (Holdings),2003,0,2004-01-01,2006-12-19,IPO,Jay_Ritter,,,,2004-01-01,2006-12-19,1,2.965092402464066
Melco PBL Entertainment,2004,0,2005-01-01,2006-12-19,IPO,Jay_Ritter,,,,2005-01-01,2006-12-19,1,1.9630390143737166
Trina Solar Limited,1997,0,1998-01-01,2006-12-19,IPO,Jay_Ritter,,,,1998-01-01,2006-12-19,1,8.9637234770705
Artes Medical,1999,0,2000-01-01,2006-12-20,IPO,Jay_Ritter,,,,2000-01-01,2006-12-20,1,6.967830253251198
Shine Media Acquisition Corp,2005,0,2006-01-01,2006-12-20,IPO,Jay_Ritter,,,,2006-01-01,2006-12-20,1,0.9664613278576317
Solarfun Power Holdings,2004,1,2005-01-01,2006-12-20,IPO,Jay_Ritter,,,,2005-01-01,2006-12-20,1,1.9657768651608487
Transforma Acquisition Group,2006,0,2006-01-01,2006-12-20,IPO,Jay_Ritter,,,,2006-01-01,2006-12-20,1,0.9664613278576317
Freedom Acquisition Holdings,2006,0,2006-01-01,2006-12-21,IPO,Jay_Ritter,,,,2006-01-01,2006-12-21,1,0.9691991786447639
Legacy Reserves LP,2005,0,2006-01-01,2007-01-11,IPO,Jay_Ritter,,,,2006-01-01,2007-01-11,1,1.0266940451745379
MV Oil Trust,2006,0,2007-01-01,2007-01-19,IPO,Jay_Ritter,,,,2007-01-01,2007-01-19,1,0.049281314168377825
Oculus Innovative Sciences Inc,1999,1,2000-01-01,2007-01-26,IPO,Jay_Ritter,,,,2000-01-01,2007-01-26,1,7.069130732375085
Duncan Energy Partners LP,2006,0,2007-01-01,2007-01-30,IPO,Jay_Ritter,,,,2007-01-01,2007-01-30,1,0.07939767282683094
Employers Holdings Inc,2000,0,2001-01-01,2007-01-30,IPO,Jay_Ritter,,,,2001-01-01,2007-01-30,1,6.078028747433265
NTR Acquisition Co,2006,0,2006-01-01,2007-01-30,IPO,Jay_Ritter,,,,2006-01-01,2007-01-30,1,1.0787132101300478
Xtent Inc,2002,1,2003-01-01,2007-01-31,IPO,Jay_Ritter,,,,2003-01-01,2007-01-31,1,4.082135523613963
Dekania Corp,2006,0,2007-01-01,2007-02-01,IPO,Jay_Ritter,,,,2007-01-01,2007-02-01,1,0.08487337440109514
Molecular Insight Pharm Inc,1997,1,1998-01-01,2007-02-01,IPO,Jay_Ritter,,,,1998-01-01,2007-02-01,1,9.084188911704311
JA Solar Holdings Co Ltd,2005,0,2006-01-01,2007-02-06,IPO,Jay_Ritter,,,,2006-01-01,2007-02-06,1,1.0978781656399725
Synta Pharmaceuticals Corp,2001,1,2001-01-01,2007-02-06,IPO,Jay_Ritter,,,,2001-01-01,2007-02-06,1,6.09719370294319
Mellanox Technologies Ltd,1999,1,2000-01-01,2007-02-07,IPO,Jay_Ritter,,,,2000-01-01,2007-02-07,1,7.101984941820671
Switch And Data Inc,1998,1,1999-01-01,2007-02-07,IPO,Jay_Ritter,,,,1999-01-01,2007-02-07,1,8.101300479123887
Fortress Investment Group LLC,1998,0,1999-01-01,2007-02-08,IPO,Jay_Ritter,,,,1999-01-01,2007-02-08,1,8.10403832991102
Targa Resources Partners LP,2006,0,2007-01-01,2007-02-08,IPO,Jay_Ritter,,,,2007-01-01,2007-02-08,1,0.10403832991101986
Trans-India Acquisition Corp,2006,0,2007-01-01,2007-02-08,IPO,Jay_Ritter,,,,2007-01-01,2007-02-08,1,0.10403832991101986
US Auto Parts Networks Inc,1995,1,1995-01-01,2007-02-08,IPO,Jay_Ritter,,,,1995-01-01,2007-02-08,1,12.10403832991102
Optimer Pharmaceuticals Inc,1998,1,1999-01-01,2007-02-09,IPO,Jay_Ritter,,,,1999-01-01,2007-02-09,1,8.106776180698152
OpNext Inc,2000,0,2001-01-01,2007-02-14,IPO,Jay_Ritter,,,,2001-01-01,2007-02-14,1,6.119096509240246
Salary.com Inc,1999,1,2000-01-01,2007-02-15,IPO,Jay_Ritter,,,,2000-01-01,2007-02-15,1,7.123887748117728
Rosetta Genomics Ltd,2000,1,2000-01-01,2007-02-26,IPO,Jay_Ritter,,,,2000-01-01,2007-02-26,1,7.15400410677618
Churchill Ventures Ltd,2006,0,2007-01-01,2007-03-01,IPO,Jay_Ritter,,,,2007-01-01,2007-03-01,1,0.16153319644079397
Oceanaut Inc,2006,0,2007-01-01,2007-03-01,IPO,Jay_Ritter,,,,2007-01-01,2007-03-01,1,0.16153319644079397
Clearwire Corp,2003,1,2003-01-01,2007-03-07,IPO,Jay_Ritter,,,,2003-01-01,2007-03-07,1,4.177960301163586
Symmetry Holdings Inc,2006,0,2007-01-01,2007-03-07,IPO,Jay_Ritter,,,,2007-01-01,2007-03-07,1,0.17796030116358658
Sourcefire Inc,2001,1,2002-01-01,2007-03-08,IPO,Jay_Ritter,,,,2002-01-01,2007-03-08,1,5.1800136892539355
Xinhua Finance Media Ltd,2005,1,2006-01-01,2007-03-08,IPO,Jay_Ritter,,,,2006-01-01,2007-03-08,1,1.1800136892539357
Media & Entertainment Holdings,2005,0,2005-01-01,2007-03-09,IPO,Jay_Ritter,,,,2005-01-01,2007-03-09,1,2.1820670773442847
Bigband Networks Inc,1998,1,1999-01-01,2007-03-14,IPO,Jay_Ritter,,,,1999-01-01,2007-03-14,1,8.19712525667351
Tongjitang Chinese Medicines,1995,1,1996-01-01,2007-03-15,IPO,Jay_Ritter,,,,1996-01-01,2007-03-15,1,11.200547570157427
Cheniere Energy Partners LP,2006,0,2007-01-01,2007-03-20,IPO,Jay_Ritter,,,,2007-01-01,2007-03-20,1,0.2135523613963039
Glu Mobile Inc,2001,1,2001-01-01,2007-03-21,IPO,Jay_Ritter,,,,2001-01-01,2007-03-21,1,6.2149212867898695
Castlepoint Holdings Ltd,2005,0,2006-01-01,2007-03-22,IPO,Jay_Ritter,,,,2006-01-01,2007-03-22,1,1.218343600273785
Alpha Security Group Corp,2005,0,2006-01-01,2007-03-23,IPO,Jay_Ritter,,,,2006-01-01,2007-03-23,1,1.2210814510609171
Aruba Networks Inc,2002,1,2006-10-30,2007-03-26,IPO,Jay_Ritter,,,,2006-10-30,2007-03-26,1,0.4024640657084189
eTelecare Global Solutions,1999,0,2000-01-01,2007-03-27,IPO,Jay_Ritter,,,,2000-01-01,2007-03-27,1,7.233401779603011
Evergreen Global Dividend,2006,0,2007-01-01,2007-03-27,IPO,Jay_Ritter,,,,2007-01-01,2007-03-27,1,0.2327173169062286
First Trust Strategic High III,2006,0,2007-01-01,2007-03-27,IPO,Jay_Ritter,,,,2007-01-01,2007-03-27,1,0.2327173169062286
Santa Monica Media Corp,2005,0,2006-01-01,2007-03-27,IPO,Jay_Ritter,,,,2006-01-01,2007-03-27,1,1.2320328542094456
GSI Technology Inc,1995,1,1995-01-01,2007-03-28,IPO,Jay_Ritter,,,,1995-01-01,2007-03-28,1,12.235455167693361
SenoRx Inc,1998,1,1999-01-01,2007-03-28,IPO,Jay_Ritter,,,,1999-01-01,2007-03-28,1,8.235455167693361
Capital Product Partners LP,2006,0,2007-01-01,2007-03-29,IPO,Jay_Ritter,,,,2007-01-01,2007-03-29,1,0.23819301848049282
Flagstone Reinsurance Holdings,2005,0,2006-01-01,2007-03-29,IPO,Jay_Ritter,,,,2006-01-01,2007-03-29,1,1.2375085557837098
Veraz Networks Inc,2001,1,2007-02-08,2007-04-04,IPO,Jay_Ritter,,,,2007-02-08,2007-04-04,1,0.15058179329226556
Tailwind Financial Inc,2006,0,2007-01-01,2007-04-11,IPO,Jay_Ritter,,,,2007-01-01,2007-04-11,1,0.2737850787132101
Comverge Inc,1997,1,1998-01-01,2007-04-12,IPO,Jay_Ritter,,,,1998-01-01,2007-04-12,1,9.27583846680356
China Healthcare Acquisition,2006,0,2007-01-01,2007-04-19,IPO,Jay_Ritter,,,,2007-01-01,2007-04-19,1,0.29568788501026694
Simcere Pharmaceutical Group,1995,0,1996-01-01,2007-04-19,IPO,Jay_Ritter,,,,1996-01-01,2007-04-19,1,11.29637234770705
OceanFreight Inc,2006,0,2007-01-01,2007-04-24,IPO,Jay_Ritter,,,,2007-01-01,2007-04-24,1,0.30937713894592744
Orexigen Therapeutics Inc,2002,1,2003-01-01,2007-04-25,IPO,Jay_Ritter,,,,2003-01-01,2007-04-25,1,4.312114989733059
Pharmasset Inc,1998,1,1999-01-01,2007-04-26,IPO,Jay_Ritter,,,,1999-01-01,2007-04-26,1,8.314852840520192
Cavium Networks Inc,2000,1,2001-01-01,2007-05-01,IPO,Jay_Ritter,,,,2001-01-01,2007-05-01,1,6.327173169062286
Neurogesx Inc,1998,1,1998-01-01,2007-05-01,IPO,Jay_Ritter,,,,1998-01-01,2007-05-01,1,9.32785763175907
Acorn International Inc,1998,1,1999-01-01,2007-05-02,IPO,Jay_Ritter,,,,1999-01-01,2007-05-02,1,8.331279945242985
Qiao Xing Mobile Commun,2000,0,2001-01-01,2007-05-02,IPO,Jay_Ritter,,,,2001-01-01,2007-05-02,1,6.329911019849418
Tomotherapy Incorporated,1997,1,1998-01-01,2007-05-08,IPO,Jay_Ritter,,,,1998-01-01,2007-05-08,1,9.347022587268993
Biodel Inc,2003,1,2003-01-01,2007-05-10,IPO,Jay_Ritter,,,,2003-01-01,2007-05-10,1,4.353182751540041
JMP Group Inc,1999,0,2000-01-01,2007-05-10,IPO,Jay_Ritter,,,,2000-01-01,2007-05-10,1,7.353867214236824
Insulet Corp,2000,1,2001-01-01,2007-05-14,IPO,Jay_Ritter,,,,2001-01-01,2007-05-14,1,6.362765229295003
Pinnacle Gas Resources Inc,2003,0,2004-01-01,2007-05-14,IPO,Jay_Ritter,,,,2004-01-01,2007-05-14,1,3.3648186173853527
Skilled Healthcare Group Inc,1998,0,1999-01-01,2007-05-15,IPO,Jay_Ritter,,,,1999-01-01,2007-05-15,1,8.366872005475702
TechTarget Inc,1999,1,2000-01-01,2007-05-16,IPO,Jay_Ritter,,,,2000-01-01,2007-05-16,1,7.370294318959616
China Sunergy Co Ltd,2004,0,2005-01-01,2007-05-17,IPO,Jay_Ritter,,,,2005-01-01,2007-05-17,1,2.3709787816563996
EnerNOC Inc,2001,1,2005-01-25,2007-05-17,IPO,Jay_Ritter,,,,2005-01-25,2007-05-17,1,2.305270362765229
Arcade Acquisition Corp,2007,0,2007-01-01,2007-05-21,IPO,Jay_Ritter,,,,2007-01-01,2007-05-21,1,0.38329911019849416
Sirtris Pharmaceuticals Inc,2004,1,2004-01-01,2007-05-22,IPO,Jay_Ritter,,,,2004-01-01,2007-05-22,1,3.3867214236824092
Helicos BioSciences Corp,2003,1,2004-01-01,2007-05-23,IPO,Jay_Ritter,,,,2004-01-01,2007-05-23,1,3.3894592744695413
Greenlight Capital Re Ltd,2006,0,2007-01-01,2007-05-24,IPO,Jay_Ritter,,,,2007-01-01,2007-05-24,1,0.3915126625598905
Vantage Energy Services Inc,2006,0,2007-01-01,2007-05-24,IPO,Jay_Ritter,,,,2007-01-01,2007-05-24,1,0.3915126625598905
Clean Energy Fuels Corp,1997,0,1998-01-01,2007-05-25,IPO,Jay_Ritter,,,,1998-01-01,2007-05-25,1,9.39356605065024
Amicus Therapeutics Inc,2002,1,2002-01-01,2007-05-30,IPO,Jay_Ritter,,,,2002-01-01,2007-05-30,1,5.4072553045859
Jazz Pharmaceuticals Inc,2003,1,2004-01-01,2007-05-31,IPO,Jay_Ritter,,,,2004-01-01,2007-05-31,1,3.4113620807665983
LDK Solar Co Ltd,2005,1,2005-01-01,2007-05-31,IPO,Jay_Ritter,,,,2005-01-01,2007-05-31,1,2.409308692676249
Stoneleigh Partners Acquisitn,2005,0,2006-01-01,2007-05-31,IPO,Jay_Ritter,,,,2006-01-01,2007-05-31,1,1.4099931553730323
Starent Networks Corp,2000,1,2001-01-01,2007-06-05,IPO,Jay_Ritter,,,,2001-01-01,2007-06-05,1,6.422997946611909
Infinera Corp,2000,1,2001-01-01,2007-06-06,IPO,Jay_Ritter,,,,2001-01-01,2007-06-06,1,6.425735797399041
Response Genetics Inc,1999,0,2000-01-01,2007-06-06,IPO,Jay_Ritter,,,,2000-01-01,2007-06-06,1,7.427789185489391
Apex Bioventures Acquisition,2006,0,2007-01-01,2007-06-07,IPO,Jay_Ritter,,,,2007-01-01,2007-06-07,1,0.42984257357973993
